22405131,한솔시찌다어린이집,유아교육,대구광역시 북구 침산남로39길 12,128.597,35.888
22405573,은초롱어린이집,유아교육,대구광역시 수성구 수성로74길 33,128.616,35.8569
22407279,딸기어린이집,유아교육,대구광역시 달성군 옥포면 시저로5길 37,128.427,35.7855
22407338,은광선교원,유아교육,대구광역시 북구 태전로15길 1-10,128.542,35.9265
22408006,웨스코,유아교육,대구광역시 수성구 지범로 41,128.626,35.8267
22409335,칠곡어린이집,유아교육,대구광역시 북구 칠곡중앙대로110길 6-20,128.551,35.9439
22409403,새싹어린이집,유아교육,대구광역시 북구 대동로10길 9,128.611,35.8957
22410738,굿맘효성어린이집,유아교육,대구광역시 수성구 들안로16길 34-22,128.619,35.8377
22411935,이편한세상어린이집,유아교육,대구광역시 북구 대현로10길 82,128.603,35.882
22413692,대구공동육아협동조합,유아교육,대구광역시 수성구 천을로 61-7,128.697,35.8456
22414614,세윤어린이집,유아교육,대구광역시 북구 구암서로 22,128.566,35.9365
22415473,샛별어린이집,유아교육,대구광역시 달성군 논공읍 논공로17길 20,128.443,35.7304
22418957,별하나어린이집,유아교육,대구광역시 수성구 파동로51길 74,128.609,35.8227
22419649,새나래어린이집,유아교육,대구광역시 북구 경대로7길 60,128.608,35.8859
22441505,솔방울공동육아협동조합,유아교육,대구광역시 달성군 다사읍 강정본길 40,128.467,35.8442
22441982,메르디앙어린이집,유아교육,대구광역시 수성구 노변로 55,128.699,35.8351
22442336,좋은친구어린이집,유아교육,대구광역시 북구 팔거천동로24길 40,128.561,35.9317
22450947,알짬어린이집,유아교육,대구광역시 달서구 도원로 45,128.536,35.8055
22455387,예랑어린이집,유아교육,대구광역시 북구 동북로 321-9,128.625,35.8917
22456747,하늘어린이집,유아교육,대구광역시 수성구 무학로21안길 8-24,128.62,35.8318
22463827,피어라어린이집,유아교육,대구광역시 북구 관음중앙로17길 52-6,128.545,35.945
22470935,그린어린이집,유아교육,대구광역시 달성군 논공읍 논공로15길 20-14,128.442,35.73
22536425,색동어머니회동화구연가회,유아교육,대구광역시 수성구 청수로 266,128.637,35.8404
22685251,스키마키즈스쿨,유아교육,대구광역시 달서구 용산서로 12,128.529,35.8578
22694789,더와이즈클럽,유아교육,대구광역시 달서구 평리로 74,128.532,35.8586
22694879,열린문어린이집,유아교육,대구광역시 달서구 진천로3길 18,128.525,35.8105
